TrueLabels,Prediction,Logits,FileName
0,0,[0.58038807 0.41961193],/home/ubuntu/data/project_data/cropped2/train/fake/hard_192_1111.png
0,0,[0.5856954  0.41430467],/home/ubuntu/data/project_data/cropped2/train/fake/hard_193_1111.png
0,0,[0.5829922 0.4170078],/home/ubuntu/data/project_data/cropped2/train/fake/hard_194_0110.png
0,0,[0.57234204 0.42765793],/home/ubuntu/data/project_data/cropped2/train/fake/hard_195_1000.png
0,0,[0.56965303 0.430347  ],/home/ubuntu/data/project_data/cropped2/train/fake/hard_196_1101.png
0,0,[0.58592653 0.41407344],/home/ubuntu/data/project_data/cropped2/train/fake/hard_198_1100.png
0,0,[0.582944   0.41705602],/home/ubuntu/data/project_data/cropped2/train/fake/hard_199_0011.png
0,0,[0.581703   0.41829702],/home/ubuntu/data/project_data/cropped2/train/fake/hard_200_1111.png
0,0,[0.56531084 0.43468913],/home/ubuntu/data/project_data/cropped2/train/fake/hard_201_0100.png
0,0,[0.5718446  0.42815536],/home/ubuntu/data/project_data/cropped2/train/fake/hard_202_1101.png
0,0,[0.57584906 0.42415094],/home/ubuntu/data/project_data/cropped2/train/fake/hard_203_0010.png
0,0,[0.57302475 0.42697522],/home/ubuntu/data/project_data/cropped2/train/fake/hard_204_0011.png
0,0,[0.5647529  0.43524712],/home/ubuntu/data/project_data/cropped2/train/fake/hard_205_0011.png
0,0,[0.57069886 0.4293011 ],/home/ubuntu/data/project_data/cropped2/train/fake/hard_206_0001.png
0,0,[0.58974093 0.41025907],/home/ubuntu/data/project_data/cropped2/train/fake/hard_207_1100.png
0,0,[0.56466544 0.4353345 ],/home/ubuntu/data/project_data/cropped2/train/fake/hard_208_0001.png
0,0,[0.5702197 0.4297803],/home/ubuntu/data/project_data/cropped2/train/fake/hard_209_1011.png
0,0,[0.56648576 0.4335142 ],/home/ubuntu/data/project_data/cropped2/train/fake/hard_210_1100.png
0,0,[0.5818337  0.41816628],/home/ubuntu/data/project_data/cropped2/train/fake/hard_211_0110.png
0,0,[0.5635209 0.4364791],/home/ubuntu/data/project_data/cropped2/train/fake/hard_212_1101.png
0,0,[0.580832   0.41916803],/home/ubuntu/data/project_data/cropped2/train/fake/hard_213_0101.png
0,0,[0.5848917  0.41510835],/home/ubuntu/data/project_data/cropped2/train/fake/hard_214_1011.png
0,0,[0.5848855 0.4151145],/home/ubuntu/data/project_data/cropped2/train/fake/hard_215_1101.png
0,0,[0.5804427  0.41955727],/home/ubuntu/data/project_data/cropped2/train/fake/hard_216_0111.png
0,0,[0.5760121  0.42398798],/home/ubuntu/data/project_data/cropped2/train/fake/hard_217_1100.png
0,0,[0.58031076 0.41968924],/home/ubuntu/data/project_data/cropped2/train/fake/hard_218_0100.png
0,0,[0.5754172  0.42458278],/home/ubuntu/data/project_data/cropped2/train/fake/hard_219_1101.png
0,0,[0.5676109 0.4323891],/home/ubuntu/data/project_data/cropped2/train/fake/hard_220_1111.png
0,0,[0.5780958  0.42190415],/home/ubuntu/data/project_data/cropped2/train/fake/hard_221_0101.png
0,0,[0.57179993 0.42820007],/home/ubuntu/data/project_data/cropped2/train/fake/hard_222_1001.png
0,0,[0.57653475 0.42346522],/home/ubuntu/data/project_data/cropped2/train/fake/hard_223_1111.png
0,0,[0.57529545 0.42470452],/home/ubuntu/data/project_data/cropped2/train/fake/hard_224_0111.png
0,0,[0.57091576 0.4290842 ],/home/ubuntu/data/project_data/cropped2/train/fake/hard_225_0011.png
0,0,[0.5625231  0.43747684],/home/ubuntu/data/project_data/cropped2/train/fake/hard_226_0100.png
0,0,[0.5730861  0.42691395],/home/ubuntu/data/project_data/cropped2/train/fake/hard_227_1100.png
0,0,[0.5723879  0.42761207],/home/ubuntu/data/project_data/cropped2/train/fake/hard_228_1111.png
0,0,[0.5786798  0.42132023],/home/ubuntu/data/project_data/cropped2/train/fake/hard_229_0100.png
0,0,[0.5637524  0.43624762],/home/ubuntu/data/project_data/cropped2/train/fake/hard_230_1110.png
0,0,[0.5821707  0.41782928],/home/ubuntu/data/project_data/cropped2/train/fake/hard_231_1111.png
0,0,[0.577757   0.42224303],/home/ubuntu/data/project_data/cropped2/train/fake/hard_232_0001.png
0,0,[0.57531655 0.42468348],/home/ubuntu/data/project_data/cropped2/train/fake/hard_233_0010.png
0,0,[0.5749606  0.42503938],/home/ubuntu/data/project_data/cropped2/train/fake/hard_235_0001.png
0,0,[0.58484226 0.41515774],/home/ubuntu/data/project_data/cropped2/train/fake/hard_236_1001.png
0,0,[0.5752397  0.42476028],/home/ubuntu/data/project_data/cropped2/train/fake/hard_237_0010.png
0,0,[0.5790926 0.4209074],/home/ubuntu/data/project_data/cropped2/train/fake/hard_238_1000.png
0,0,[0.5832405  0.41675952],/home/ubuntu/data/project_data/cropped2/train/fake/hard_239_1000.png
0,0,[0.58904535 0.41095462],/home/ubuntu/data/project_data/cropped2/train/fake/hard_240_1101.png
0,0,[0.58609307 0.4139069 ],/home/ubuntu/data/project_data/cropped2/train/fake/hard_49_0010.png
0,0,[0.5848477  0.41515234],/home/ubuntu/data/project_data/cropped2/train/fake/hard_50_1101.png
0,0,[0.5792526  0.42074743],/home/ubuntu/data/project_data/cropped2/train/fake/hard_51_1111.png
0,0,[0.5607457  0.43925428],/home/ubuntu/data/project_data/cropped2/train/fake/hard_52_1111.png
0,0,[0.5578798  0.44212016],/home/ubuntu/data/project_data/cropped2/train/fake/hard_53_1100.png
0,0,[0.57286984 0.42713016],/home/ubuntu/data/project_data/cropped2/train/fake/hard_55_0011.png
0,0,[0.57903934 0.42096063],/home/ubuntu/data/project_data/cropped2/train/fake/hard_56_0100.png
0,0,[0.59364253 0.40635747],/home/ubuntu/data/project_data/cropped2/train/fake/hard_57_0110.png
0,0,[0.5715095  0.42849055],/home/ubuntu/data/project_data/cropped2/train/fake/hard_58_0001.png
0,0,[0.57331973 0.4266803 ],/home/ubuntu/data/project_data/cropped2/train/fake/hard_59_1110.png
0,0,[0.5751147  0.42488527],/home/ubuntu/data/project_data/cropped2/train/fake/hard_60_1111.png
0,0,[0.58410543 0.41589457],/home/ubuntu/data/project_data/cropped2/train/fake/hard_61_0011.png
0,0,[0.58044165 0.4195583 ],/home/ubuntu/data/project_data/cropped2/train/fake/hard_62_1010.png
0,0,[0.5786243  0.42137572],/home/ubuntu/data/project_data/cropped2/train/fake/hard_63_1101.png
0,0,[0.57251376 0.4274863 ],/home/ubuntu/data/project_data/cropped2/train/fake/hard_64_0010.png
0,0,[0.58348656 0.4165134 ],/home/ubuntu/data/project_data/cropped2/train/fake/hard_65_0101.png
0,0,[0.5723408  0.42765918],/home/ubuntu/data/project_data/cropped2/train/fake/hard_66_1111.png
0,0,[0.574404 0.425596],/home/ubuntu/data/project_data/cropped2/train/fake/hard_67_0001.png
0,0,[0.58890504 0.41109502],/home/ubuntu/data/project_data/cropped2/train/fake/hard_68_1100.png
0,0,[0.58004916 0.4199508 ],/home/ubuntu/data/project_data/cropped2/train/fake/hard_69_0011.png
0,0,[0.5842125 0.4157875],/home/ubuntu/data/project_data/cropped2/train/fake/hard_70_1100.png
0,0,[0.57579154 0.4242084 ],/home/ubuntu/data/project_data/cropped2/train/fake/hard_71_1100.png
0,0,[0.5639182 0.4360818],/home/ubuntu/data/project_data/cropped2/train/fake/hard_72_1100.png
0,0,[0.5714809  0.42851916],/home/ubuntu/data/project_data/cropped2/train/fake/hard_73_0011.png
0,0,[0.5847736  0.41522637],/home/ubuntu/data/project_data/cropped2/train/fake/hard_74_0011.png
0,0,[0.57334787 0.42665213],/home/ubuntu/data/project_data/cropped2/train/fake/hard_75_0011.png
0,0,[0.58300865 0.41699135],/home/ubuntu/data/project_data/cropped2/train/fake/hard_76_1100.png
0,0,[0.57272243 0.42727757],/home/ubuntu/data/project_data/cropped2/train/fake/hard_77_1100.png
0,0,[0.569497 0.430503],/home/ubuntu/data/project_data/cropped2/train/fake/hard_78_1101.png
0,0,[0.5847166  0.41528332],/home/ubuntu/data/project_data/cropped2/train/fake/hard_79_1110.png
0,0,[0.56609166 0.43390828],/home/ubuntu/data/project_data/cropped2/train/fake/hard_80_0100.png
0,0,[0.57470065 0.42529938],/home/ubuntu/data/project_data/cropped2/train/fake/hard_81_1101.png
0,0,[0.58990365 0.41009635],/home/ubuntu/data/project_data/cropped2/train/fake/hard_83_1111.png
0,0,[0.5856167 0.4143833],/home/ubuntu/data/project_data/cropped2/train/fake/hard_84_0011.png
0,0,[0.5672969 0.4327031],/home/ubuntu/data/project_data/cropped2/train/fake/hard_85_1111.png
0,0,[0.5600275  0.43997252],/home/ubuntu/data/project_data/cropped2/train/fake/hard_86_1100.png
0,0,[0.56924003 0.43076   ],/home/ubuntu/data/project_data/cropped2/train/fake/hard_87_1111.png
0,0,[0.5710042 0.4289958],/home/ubuntu/data/project_data/cropped2/train/fake/hard_88_1111.png
0,0,[0.57376593 0.42623407],/home/ubuntu/data/project_data/cropped2/train/fake/hard_89_1110.png
0,0,[0.5903386 0.4096614],/home/ubuntu/data/project_data/cropped2/train/fake/hard_90_1100.png
0,0,[0.57603794 0.42396203],/home/ubuntu/data/project_data/cropped2/train/fake/hard_91_1100.png
0,0,[0.57144904 0.42855096],/home/ubuntu/data/project_data/cropped2/train/fake/hard_92_1001.png
0,0,[0.5743863 0.4256137],/home/ubuntu/data/project_data/cropped2/train/fake/hard_93_1111.png
0,0,[0.57943976 0.42056024],/home/ubuntu/data/project_data/cropped2/train/fake/hard_94_1111.png
0,0,[0.5797651  0.42023495],/home/ubuntu/data/project_data/cropped2/train/fake/hard_95_0001.png
0,0,[0.59470457 0.40529534],/home/ubuntu/data/project_data/cropped2/train/fake/hard_96_1110.png
0,0,[0.5746857  0.42531425],/home/ubuntu/data/project_data/cropped2/train/fake/hard_97_1001.png
0,0,[0.5826965  0.41730353],/home/ubuntu/data/project_data/cropped2/train/fake/hard_98_1101.png
0,0,[0.5699634 0.4300366],/home/ubuntu/data/project_data/cropped2/train/fake/hard_99_1111.png
0,0,[0.5624186 0.4375814],/home/ubuntu/data/project_data/cropped2/train/fake/mid_100_1110.png
0,0,[0.57630545 0.42369458],/home/ubuntu/data/project_data/cropped2/train/fake/mid_101_1111.png
0,0,[0.58015996 0.4198401 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_102_1100.png
0,0,[0.5806652 0.4193348],/home/ubuntu/data/project_data/cropped2/train/fake/mid_103_1111.png
0,0,[0.57636786 0.4236321 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_104_1100.png
0,0,[0.5836174  0.41638264],/home/ubuntu/data/project_data/cropped2/train/fake/mid_105_1101.png
0,0,[0.57372123 0.4262787 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_106_0001.png
0,0,[0.5978429  0.40215713],/home/ubuntu/data/project_data/cropped2/train/fake/mid_107_0010.png
0,0,[0.5675718 0.4324282],/home/ubuntu/data/project_data/cropped2/train/fake/mid_108_1110.png
0,0,[0.58648956 0.4135104 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_109_1111.png
0,0,[0.5783158  0.42168427],/home/ubuntu/data/project_data/cropped2/train/fake/mid_110_1100.png
0,0,[0.57866126 0.42133877],/home/ubuntu/data/project_data/cropped2/train/fake/mid_111_0001.png
0,0,[0.5665911  0.43340883],/home/ubuntu/data/project_data/cropped2/train/fake/mid_112_0001.png
0,0,[0.56329364 0.4367064 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_113_1100.png
0,0,[0.58425295 0.41574705],/home/ubuntu/data/project_data/cropped2/train/fake/mid_114_1110.png
0,0,[0.5722798  0.42772016],/home/ubuntu/data/project_data/cropped2/train/fake/mid_115_0011.png
0,0,[0.5867466 0.4132535],/home/ubuntu/data/project_data/cropped2/train/fake/mid_116_1111.png
0,0,[0.55888945 0.44111058],/home/ubuntu/data/project_data/cropped2/train/fake/mid_117_1111.png
0,0,[0.58102214 0.4189779 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_118_1000.png
0,0,[0.5741882 0.4258118],/home/ubuntu/data/project_data/cropped2/train/fake/mid_119_1111.png
0,0,[0.5795245  0.42047554],/home/ubuntu/data/project_data/cropped2/train/fake/mid_120_1100.png
0,0,[0.5803212  0.41967887],/home/ubuntu/data/project_data/cropped2/train/fake/mid_121_1110.png
0,0,[0.59259546 0.40740454],/home/ubuntu/data/project_data/cropped2/train/fake/mid_122_1100.png
0,0,[0.5885448  0.41145518],/home/ubuntu/data/project_data/cropped2/train/fake/mid_123_1111.png
0,0,[0.56607616 0.43392384],/home/ubuntu/data/project_data/cropped2/train/fake/mid_124_1110.png
0,0,[0.59653693 0.40346307],/home/ubuntu/data/project_data/cropped2/train/fake/mid_125_1111.png
0,0,[0.58056176 0.41943827],/home/ubuntu/data/project_data/cropped2/train/fake/mid_126_1110.png
0,0,[0.58363944 0.4163606 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_127_0011.png
0,0,[0.5696642  0.43033582],/home/ubuntu/data/project_data/cropped2/train/fake/mid_128_1110.png
0,0,[0.5846329 0.4153671],/home/ubuntu/data/project_data/cropped2/train/fake/mid_129_0101.png
0,0,[0.58702433 0.41297564],/home/ubuntu/data/project_data/cropped2/train/fake/mid_130_1111.png
0,0,[0.5701172 0.4298828],/home/ubuntu/data/project_data/cropped2/train/fake/mid_131_1111.png
0,0,[0.5710767  0.42892334],/home/ubuntu/data/project_data/cropped2/train/fake/mid_132_0001.png
0,0,[0.5605858 0.4394142],/home/ubuntu/data/project_data/cropped2/train/fake/mid_133_1001.png
0,0,[0.57723266 0.42276734],/home/ubuntu/data/project_data/cropped2/train/fake/mid_134_1010.png
0,0,[0.56571424 0.4342857 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_135_1110.png
0,0,[0.5826347  0.41736525],/home/ubuntu/data/project_data/cropped2/train/fake/mid_136_0001.png
0,0,[0.5914472  0.40855274],/home/ubuntu/data/project_data/cropped2/train/fake/mid_137_1011.png
0,0,[0.5889196  0.41108045],/home/ubuntu/data/project_data/cropped2/train/fake/mid_138_0011.png
0,0,[0.5788463  0.42115366],/home/ubuntu/data/project_data/cropped2/train/fake/mid_139_1111.png
0,0,[0.5755293  0.42447072],/home/ubuntu/data/project_data/cropped2/train/fake/mid_140_1111.png
0,0,[0.58258027 0.4174197 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_141_1110.png
0,0,[0.5893074  0.41069257],/home/ubuntu/data/project_data/cropped2/train/fake/mid_142_1100.png
0,0,[0.58231825 0.41768172],/home/ubuntu/data/project_data/cropped2/train/fake/mid_143_1100.png
0,0,[0.5811746  0.41882536],/home/ubuntu/data/project_data/cropped2/train/fake/mid_144_1110.png
0,0,[0.5890928  0.41090724],/home/ubuntu/data/project_data/cropped2/train/fake/mid_145_1111.png
0,0,[0.5680149 0.4319851],/home/ubuntu/data/project_data/cropped2/train/fake/mid_146_1111.png
0,0,[0.57726127 0.4227387 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_147_1110.png
0,0,[0.5847893 0.4152107],/home/ubuntu/data/project_data/cropped2/train/fake/mid_148_0001.png
0,0,[0.577559 0.422441],/home/ubuntu/data/project_data/cropped2/train/fake/mid_149_0011.png
0,0,[0.5853007  0.41469938],/home/ubuntu/data/project_data/cropped2/train/fake/mid_150_1111.png
0,0,[0.5712681  0.42873186],/home/ubuntu/data/project_data/cropped2/train/fake/mid_151_1100.png
0,0,[0.5754985  0.42450145],/home/ubuntu/data/project_data/cropped2/train/fake/mid_152_1100.png
0,0,[0.5829704 0.4170296],/home/ubuntu/data/project_data/cropped2/train/fake/mid_153_1111.png
0,0,[0.5748724  0.42512769],/home/ubuntu/data/project_data/cropped2/train/fake/mid_154_1111.png
0,0,[0.5848753 0.4151247],/home/ubuntu/data/project_data/cropped2/train/fake/mid_155_1100.png
0,0,[0.58688235 0.41311756],/home/ubuntu/data/project_data/cropped2/train/fake/mid_156_1111.png
0,0,[0.5740321 0.4259679],/home/ubuntu/data/project_data/cropped2/train/fake/mid_157_1111.png
0,0,[0.5756397 0.4243603],/home/ubuntu/data/project_data/cropped2/train/fake/mid_158_1010.png
0,0,[0.5741404  0.42585957],/home/ubuntu/data/project_data/cropped2/train/fake/mid_159_1111.png
0,0,[0.56745934 0.43254066],/home/ubuntu/data/project_data/cropped2/train/fake/mid_160_1110.png
0,0,[0.5856462  0.41435376],/home/ubuntu/data/project_data/cropped2/train/fake/mid_161_0110.png
0,0,[0.57919466 0.4208053 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_162_0011.png
0,0,[0.57324445 0.42675558],/home/ubuntu/data/project_data/cropped2/train/fake/mid_163_1001.png
0,0,[0.57399    0.42600995],/home/ubuntu/data/project_data/cropped2/train/fake/mid_164_0011.png
0,0,[0.5769751  0.42302483],/home/ubuntu/data/project_data/cropped2/train/fake/mid_165_0101.png
0,0,[0.588156   0.41184402],/home/ubuntu/data/project_data/cropped2/train/fake/mid_166_1100.png
0,0,[0.59860486 0.4013951 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_167_1100.png
0,0,[0.58734596 0.412654  ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_168_1111.png
0,0,[0.58383304 0.416167  ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_169_0001.png
0,0,[0.5817119  0.41828814],/home/ubuntu/data/project_data/cropped2/train/fake/mid_170_1111.png
0,0,[0.58483    0.41517004],/home/ubuntu/data/project_data/cropped2/train/fake/mid_171_1100.png
0,0,[0.57379234 0.4262077 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_172_1111.png
0,0,[0.58122075 0.41877925],/home/ubuntu/data/project_data/cropped2/train/fake/mid_173_1110.png
0,0,[0.58200127 0.41799876],/home/ubuntu/data/project_data/cropped2/train/fake/mid_174_1111.png
0,0,[0.5764607  0.42353928],/home/ubuntu/data/project_data/cropped2/train/fake/mid_175_1111.png
0,0,[0.5839732  0.41602683],/home/ubuntu/data/project_data/cropped2/train/fake/mid_176_1111.png
0,0,[0.57470536 0.42529464],/home/ubuntu/data/project_data/cropped2/train/fake/mid_177_1111.png
0,0,[0.5811764 0.4188236],/home/ubuntu/data/project_data/cropped2/train/fake/mid_178_1111.png
0,0,[0.57608384 0.42391613],/home/ubuntu/data/project_data/cropped2/train/fake/mid_179_1111.png
0,0,[0.56836754 0.4316325 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_180_1110.png
0,0,[0.5709493  0.42905065],/home/ubuntu/data/project_data/cropped2/train/fake/mid_181_0011.png
0,0,[0.5752575 0.4247425],/home/ubuntu/data/project_data/cropped2/train/fake/mid_182_1111.png
0,0,[0.5818022  0.41819778],/home/ubuntu/data/project_data/cropped2/train/fake/mid_183_1111.png
0,0,[0.5752366  0.42476335],/home/ubuntu/data/project_data/cropped2/train/fake/mid_184_1101.png
0,0,[0.57502097 0.424979  ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_185_1110.png
0,0,[0.5572762  0.44272384],/home/ubuntu/data/project_data/cropped2/train/fake/mid_186_1100.png
0,0,[0.57018656 0.42981344],/home/ubuntu/data/project_data/cropped2/train/fake/mid_187_1101.png
0,0,[0.5841204  0.41587958],/home/ubuntu/data/project_data/cropped2/train/fake/mid_189_0011.png
0,0,[0.5777091  0.42229092],/home/ubuntu/data/project_data/cropped2/train/fake/mid_190_1111.png
0,0,[0.5885034  0.41149658],/home/ubuntu/data/project_data/cropped2/train/fake/mid_191_0111.png
0,0,[0.57786566 0.42213437],/home/ubuntu/data/project_data/cropped2/train/fake/mid_192_1111.png
0,0,[0.58492374 0.41507632],/home/ubuntu/data/project_data/cropped2/train/fake/mid_193_1111.png
0,0,[0.5774806  0.42251942],/home/ubuntu/data/project_data/cropped2/train/fake/mid_194_1111.png
0,0,[0.57335657 0.42664343],/home/ubuntu/data/project_data/cropped2/train/fake/mid_195_1111.png
0,0,[0.5679538  0.43204615],/home/ubuntu/data/project_data/cropped2/train/fake/mid_196_1100.png
0,0,[0.5726015 0.4273985],/home/ubuntu/data/project_data/cropped2/train/fake/mid_197_1110.png
0,0,[0.5822065  0.41779354],/home/ubuntu/data/project_data/cropped2/train/fake/mid_198_1111.png
0,0,[0.56575006 0.43425   ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_199_0011.png
0,0,[0.5803711  0.41962892],/home/ubuntu/data/project_data/cropped2/train/fake/mid_200_1111.png
0,0,[0.598763   0.40123707],/home/ubuntu/data/project_data/cropped2/train/fake/mid_201_1111.png
0,0,[0.5830731 0.4169269],/home/ubuntu/data/project_data/cropped2/train/fake/mid_202_1110.png
0,0,[0.5728478  0.42715225],/home/ubuntu/data/project_data/cropped2/train/fake/mid_203_1111.png
0,0,[0.5777502  0.42224982],/home/ubuntu/data/project_data/cropped2/train/fake/mid_204_1111.png
0,0,[0.58806324 0.41193673],/home/ubuntu/data/project_data/cropped2/train/fake/mid_205_0011.png
0,0,[0.58189005 0.41810995],/home/ubuntu/data/project_data/cropped2/train/fake/mid_206_1111.png
0,0,[0.58232766 0.41767237],/home/ubuntu/data/project_data/cropped2/train/fake/mid_207_1111.png
0,0,[0.57353395 0.42646605],/home/ubuntu/data/project_data/cropped2/train/fake/mid_208_1110.png
0,0,[0.57642233 0.42357767],/home/ubuntu/data/project_data/cropped2/train/fake/mid_209_1111.png
0,0,[0.5763228  0.42367718],/home/ubuntu/data/project_data/cropped2/train/fake/mid_210_0011.png
0,0,[0.57855874 0.4214413 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_211_1100.png
0,0,[0.58690804 0.41309196],/home/ubuntu/data/project_data/cropped2/train/fake/mid_212_1111.png
0,0,[0.58686256 0.41313738],/home/ubuntu/data/project_data/cropped2/train/fake/mid_213_1111.png
0,0,[0.55480987 0.44519004],/home/ubuntu/data/project_data/cropped2/train/fake/mid_214_1011.png
0,0,[0.58272386 0.41727617],/home/ubuntu/data/project_data/cropped2/train/fake/mid_215_0011.png
0,0,[0.56434375 0.43565625],/home/ubuntu/data/project_data/cropped2/train/fake/mid_216_1011.png
0,0,[0.55858797 0.44141203],/home/ubuntu/data/project_data/cropped2/train/fake/mid_217_1111.png
0,0,[0.57720584 0.42279416],/home/ubuntu/data/project_data/cropped2/train/fake/mid_218_1011.png
0,0,[0.58177644 0.4182236 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_219_1111.png
0,0,[0.57603174 0.42396826],/home/ubuntu/data/project_data/cropped2/train/fake/mid_220_0011.png
0,0,[0.5799466 0.4200534],/home/ubuntu/data/project_data/cropped2/train/fake/mid_221_1100.png
0,0,[0.56170565 0.43829435],/home/ubuntu/data/project_data/cropped2/train/fake/mid_222_1110.png
0,0,[0.57901037 0.42098972],/home/ubuntu/data/project_data/cropped2/train/fake/mid_223_1111.png
0,0,[0.568284 0.431716],/home/ubuntu/data/project_data/cropped2/train/fake/mid_224_1111.png
0,0,[0.5790107  0.42098925],/home/ubuntu/data/project_data/cropped2/train/fake/mid_225_0111.png
0,0,[0.5811734 0.4188266],/home/ubuntu/data/project_data/cropped2/train/fake/mid_226_1111.png
0,0,[0.58315116 0.41684884],/home/ubuntu/data/project_data/cropped2/train/fake/mid_227_1111.png
0,0,[0.57200986 0.4279902 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_228_1111.png
0,0,[0.572174   0.42782596],/home/ubuntu/data/project_data/cropped2/train/fake/mid_229_1111.png
0,0,[0.58341575 0.41658422],/home/ubuntu/data/project_data/cropped2/train/fake/mid_230_1110.png
0,0,[0.5812172  0.41878274],/home/ubuntu/data/project_data/cropped2/train/fake/mid_231_1100.png
0,0,[0.5704355 0.4295645],/home/ubuntu/data/project_data/cropped2/train/fake/mid_232_1111.png
0,0,[0.58623385 0.41376615],/home/ubuntu/data/project_data/cropped2/train/fake/mid_233_1111.png
0,0,[0.59812135 0.40187857],/home/ubuntu/data/project_data/cropped2/train/fake/mid_234_0010.png
0,0,[0.5800474 0.4199526],/home/ubuntu/data/project_data/cropped2/train/fake/mid_235_1100.png
0,0,[0.5818319  0.41816816],/home/ubuntu/data/project_data/cropped2/train/fake/mid_236_1111.png
0,0,[0.5839815  0.41601852],/home/ubuntu/data/project_data/cropped2/train/fake/mid_237_1111.png
0,0,[0.584842  0.4151579],/home/ubuntu/data/project_data/cropped2/train/fake/mid_238_1111.png
0,0,[0.5766167  0.42338336],/home/ubuntu/data/project_data/cropped2/train/fake/mid_239_1011.png
0,0,[0.5777091  0.42229092],/home/ubuntu/data/project_data/cropped2/train/fake/mid_240_1100.png
0,0,[0.5851823  0.41481766],/home/ubuntu/data/project_data/cropped2/train/fake/mid_241_1111.png
0,0,[0.59078926 0.4092108 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_242_1111.png
0,0,[0.5641589  0.43584108],/home/ubuntu/data/project_data/cropped2/train/fake/mid_243_0011.png
0,0,[0.5720122  0.42798775],/home/ubuntu/data/project_data/cropped2/train/fake/mid_244_1110.png
0,0,[0.5855675  0.41443256],/home/ubuntu/data/project_data/cropped2/train/fake/mid_245_1100.png
0,0,[0.583976 0.416024],/home/ubuntu/data/project_data/cropped2/train/fake/mid_246_0011.png
0,0,[0.5866352  0.41336486],/home/ubuntu/data/project_data/cropped2/train/fake/mid_247_1111.png
0,0,[0.56646407 0.4335359 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_248_0111.png
0,0,[0.5759082  0.42409182],/home/ubuntu/data/project_data/cropped2/train/fake/mid_249_1111.png
0,0,[0.5808568  0.41914317],/home/ubuntu/data/project_data/cropped2/train/fake/mid_250_1111.png
0,0,[0.58353984 0.4164601 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_251_1111.png
0,0,[0.57515144 0.42484856],/home/ubuntu/data/project_data/cropped2/train/fake/mid_252_1101.png
0,0,[0.57722527 0.4227748 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_253_0101.png
0,0,[0.58099014 0.41900986],/home/ubuntu/data/project_data/cropped2/train/fake/mid_254_1111.png
0,0,[0.58197623 0.41802377],/home/ubuntu/data/project_data/cropped2/train/fake/mid_255_0011.png
0,0,[0.5800017  0.41999832],/home/ubuntu/data/project_data/cropped2/train/fake/mid_256_1100.png
0,0,[0.57307744 0.42692253],/home/ubuntu/data/project_data/cropped2/train/fake/mid_257_1111.png
0,0,[0.5730069  0.42699313],/home/ubuntu/data/project_data/cropped2/train/fake/mid_258_1110.png
0,0,[0.5902027 0.4097973],/home/ubuntu/data/project_data/cropped2/train/fake/mid_259_1101.png
0,0,[0.5782644  0.42173558],/home/ubuntu/data/project_data/cropped2/train/fake/mid_260_1111.png
0,0,[0.56104434 0.43895566],/home/ubuntu/data/project_data/cropped2/train/fake/mid_261_1101.png
0,0,[0.5764592 0.4235408],/home/ubuntu/data/project_data/cropped2/train/fake/mid_262_1111.png
0,0,[0.57077116 0.4292288 ],/home/ubuntu/data/project_data/cropped2/train/fake/mid_263_1100.png
0,0,[0.58717644 0.41282353],/home/ubuntu/data/project_data/cropped2/train/fake/mid_264_1101.png
0,0,[0.5849726  0.41502738],/home/ubuntu/data/project_data/cropped2/train/fake/mid_265_1111.png
0,0,[0.5787143 0.4212857],/home/ubuntu/data/project_data/cropped2/train/fake/mid_266_1101.png
0,0,[0.58734345 0.41265658],/home/ubuntu/data/project_data/cropped2/train/fake/mid_267_1111.png
0,0,[0.5752205  0.42477944],/home/ubuntu/data/project_data/cropped2/train/fake/mid_268_0010.png
0,0,[0.5610851  0.43891498],/home/ubuntu/data/project_data/cropped2/train/fake/mid_269_1100.png
0,0,[0.5771225  0.42287758],/home/ubuntu/data/project_data/cropped2/train/fake/mid_270_0101.png
0,0,[0.5723322  0.42766783],/home/ubuntu/data/project_data/cropped2/train/fake/mid_271_1111.png
