Prediction,Logits,TrueLabels
0,"tensor([0.9374, 0.0626])",0
0,"tensor([0.9893, 0.0107])",0
0,"tensor([0.9753, 0.0247])",0
0,"tensor([0.9931, 0.0069])",0
0,"tensor([0.8838, 0.1162])",0
0,"tensor([0.6160, 0.3840])",0
0,"tensor([0.9430, 0.0570])",0
0,"tensor([0.5691, 0.4309])",0
0,"tensor([0.9597, 0.0403])",0
0,"tensor([0.9809, 0.0191])",0
0,"tensor([0.9757, 0.0243])",0
1,"tensor([0.4485, 0.5515])",0
0,"tensor([0.9856, 0.0144])",0
0,"tensor([0.9941, 0.0059])",0
0,"tensor([0.9783, 0.0217])",0
0,"tensor([0.7379, 0.2621])",0
0,"tensor([0.9893, 0.0107])",0
0,"tensor([0.9982, 0.0018])",0
0,"tensor([0.9494, 0.0506])",0
0,"tensor([0.9602, 0.0398])",0
0,"tensor([0.6440, 0.3560])",0
0,"tensor([0.9374, 0.0626])",0
0,"tensor([0.9582, 0.0418])",0
0,"tensor([0.9848, 0.0152])",0
0,"tensor([0.8304, 0.1696])",0
0,"tensor([0.8233, 0.1767])",0
0,"tensor([0.9933, 0.0067])",0
0,"tensor([0.9896, 0.0104])",0
0,"tensor([0.8852, 0.1148])",0
0,"tensor([0.9950, 0.0050])",0
0,"tensor([0.9828, 0.0172])",0
0,"tensor([0.9667, 0.0333])",0
1,"tensor([0.2484, 0.7516])",0
0,"tensor([0.7150, 0.2850])",0
0,"tensor([9.9946e-01, 5.4432e-04])",0
0,"tensor([0.9856, 0.0144])",0
0,"tensor([0.5309, 0.4691])",0
0,"tensor([0.9934, 0.0066])",0
0,"tensor([0.9658, 0.0342])",0
0,"tensor([0.9709, 0.0291])",0
0,"tensor([0.9969, 0.0031])",0
0,"tensor([9.9973e-01, 2.6839e-04])",0
1,"tensor([0.2416, 0.7584])",0
0,"tensor([0.9977, 0.0023])",0
0,"tensor([9.9942e-01, 5.7981e-04])",0
0,"tensor([0.9030, 0.0970])",0
0,"tensor([0.6785, 0.3215])",0
0,"tensor([0.9967, 0.0033])",0
0,"tensor([0.8945, 0.1055])",0
0,"tensor([0.9840, 0.0160])",0
0,"tensor([0.9940, 0.0060])",0
0,"tensor([0.8797, 0.1203])",0
0,"tensor([0.9232, 0.0768])",0
0,"tensor([0.9817, 0.0183])",0
0,"tensor([0.9947, 0.0053])",0
0,"tensor([0.9941, 0.0059])",0
0,"tensor([0.9960, 0.0040])",0
0,"tensor([9.9964e-01, 3.6311e-04])",0
0,"tensor([0.9902, 0.0098])",0
0,"tensor([0.8193, 0.1807])",0
1,"tensor([0.3941, 0.6059])",0
0,"tensor([0.9811, 0.0189])",0
0,"tensor([0.5642, 0.4358])",0
0,"tensor([0.9831, 0.0169])",0
0,"tensor([0.9645, 0.0355])",0
0,"tensor([0.9209, 0.0791])",0
0,"tensor([0.7507, 0.2493])",0
0,"tensor([0.9834, 0.0166])",0
0,"tensor([0.9271, 0.0729])",0
0,"tensor([0.9968, 0.0032])",0
0,"tensor([0.5574, 0.4426])",0
0,"tensor([0.9183, 0.0817])",0
0,"tensor([0.9726, 0.0274])",0
0,"tensor([0.9254, 0.0746])",0
0,"tensor([0.9676, 0.0324])",0
1,"tensor([0.0702, 0.9298])",1
1,"tensor([0.0826, 0.9174])",1
1,"tensor([0.0517, 0.9483])",1
0,"tensor([0.8415, 0.1585])",1
1,"tensor([0.0077, 0.9923])",1
1,"tensor([0.1102, 0.8898])",1
0,"tensor([0.7287, 0.2713])",1
1,"tensor([0.0090, 0.9910])",1
1,"tensor([0.0016, 0.9984])",1
0,"tensor([0.7037, 0.2963])",1
1,"tensor([0.4450, 0.5550])",1
1,"tensor([0.1564, 0.8436])",1
1,"tensor([0.0160, 0.9840])",1
1,"tensor([0.0225, 0.9775])",1
1,"tensor([0.0141, 0.9859])",1
1,"tensor([0.0015, 0.9985])",1
1,"tensor([0.0123, 0.9877])",1
1,"tensor([0.0119, 0.9881])",1
1,"tensor([0.2687, 0.7313])",1
1,"tensor([0.1050, 0.8950])",1
1,"tensor([0.0811, 0.9189])",1
1,"tensor([0.0183, 0.9817])",1
1,"tensor([0.0301, 0.9699])",1
1,"tensor([0.0593, 0.9407])",1
1,"tensor([0.1090, 0.8910])",1
1,"tensor([0.0050, 0.9950])",1
1,"tensor([0.0600, 0.9400])",1
1,"tensor([0.0109, 0.9891])",1
1,"tensor([0.1015, 0.8985])",1
1,"tensor([0.0560, 0.9440])",1
0,"tensor([0.5916, 0.4084])",1
1,"tensor([0.0060, 0.9940])",1
1,"tensor([0.0345, 0.9655])",1
1,"tensor([0.0543, 0.9457])",1
1,"tensor([8.6296e-04, 9.9914e-01])",1
0,"tensor([0.9584, 0.0416])",1
0,"tensor([0.7876, 0.2124])",1
1,"tensor([0.0604, 0.9396])",1
1,"tensor([0.4704, 0.5296])",1
0,"tensor([0.8183, 0.1817])",1
1,"tensor([0.0068, 0.9932])",1
1,"tensor([0.2473, 0.7527])",1
0,"tensor([0.8238, 0.1762])",1
1,"tensor([0.1144, 0.8856])",1
1,"tensor([0.0202, 0.9798])",1
1,"tensor([0.1168, 0.8832])",1
1,"tensor([0.0020, 0.9980])",1
1,"tensor([0.0852, 0.9148])",1
1,"tensor([0.0811, 0.9189])",1
1,"tensor([0.1179, 0.8821])",1
1,"tensor([0.0118, 0.9882])",1
1,"tensor([0.0734, 0.9266])",1
1,"tensor([0.0151, 0.9849])",1
1,"tensor([0.1952, 0.8048])",1
1,"tensor([0.0045, 0.9955])",1
1,"tensor([0.0362, 0.9638])",1
1,"tensor([0.0040, 0.9960])",1
1,"tensor([0.0365, 0.9635])",1
1,"tensor([0.0321, 0.9679])",1
1,"tensor([0.0039, 0.9961])",1
1,"tensor([0.1823, 0.8177])",1
1,"tensor([0.1866, 0.8134])",1
1,"tensor([0.0144, 0.9856])",1
1,"tensor([0.0069, 0.9931])",1
1,"tensor([0.3889, 0.6111])",1
1,"tensor([3.4017e-04, 9.9966e-01])",1
0,"tensor([0.5894, 0.4106])",1
1,"tensor([0.1196, 0.8804])",1
1,"tensor([0.0084, 0.9916])",1
1,"tensor([0.0207, 0.9793])",1
1,"tensor([0.0528, 0.9472])",1
1,"tensor([0.0300, 0.9700])",1
0,"tensor([0.9653, 0.0347])",1
1,"tensor([0.0723, 0.9277])",1
1,"tensor([0.0368, 0.9632])",1
1,"tensor([0.0127, 0.9873])",1
1,"tensor([0.0018, 0.9982])",1
1,"tensor([0.2692, 0.7308])",1
1,"tensor([0.0042, 0.9958])",1
1,"tensor([0.0046, 0.9954])",1
1,"tensor([0.1013, 0.8987])",1
1,"tensor([0.0220, 0.9780])",1
1,"tensor([0.0084, 0.9916])",1
1,"tensor([0.0148, 0.9852])",1
1,"tensor([0.0175, 0.9825])",1
1,"tensor([0.2438, 0.7562])",1
1,"tensor([0.1100, 0.8900])",1
1,"tensor([0.0029, 0.9971])",1
1,"tensor([0.0115, 0.9885])",1
1,"tensor([0.0075, 0.9925])",1
1,"tensor([0.0078, 0.9922])",1
1,"tensor([0.0434, 0.9566])",1
0,"tensor([0.7416, 0.2584])",1
1,"tensor([0.0025, 0.9975])",1
1,"tensor([0.0136, 0.9864])",1
1,"tensor([0.1150, 0.8850])",1
1,"tensor([0.0128, 0.9872])",1
1,"tensor([0.0104, 0.9896])",1
1,"tensor([0.0022, 0.9978])",1
1,"tensor([0.1235, 0.8765])",1
1,"tensor([0.0213, 0.9787])",1
1,"tensor([0.1734, 0.8266])",1
1,"tensor([0.0613, 0.9387])",1
1,"tensor([0.0367, 0.9633])",1
1,"tensor([0.1568, 0.8432])",1
1,"tensor([0.0018, 0.9982])",1
1,"tensor([0.0339, 0.9661])",1
1,"tensor([0.0414, 0.9586])",1
0,"tensor([0.7376, 0.2624])",1
1,"tensor([8.4914e-04, 9.9915e-01])",1
1,"tensor([0.0010, 0.9990])",1
1,"tensor([0.0198, 0.9802])",1
1,"tensor([0.0674, 0.9326])",1
1,"tensor([0.1102, 0.8898])",1
1,"tensor([0.0177, 0.9823])",1
1,"tensor([0.0043, 0.9957])",1
1,"tensor([0.0853, 0.9147])",1
1,"tensor([0.1593, 0.8407])",1
1,"tensor([0.0284, 0.9716])",1
1,"tensor([0.0919, 0.9081])",1
1,"tensor([0.3683, 0.6317])",1
0,"tensor([0.5737, 0.4263])",1
1,"tensor([0.0211, 0.9789])",1
1,"tensor([0.3101, 0.6899])",1
1,"tensor([0.0720, 0.9280])",1
0,"tensor([0.8145, 0.1855])",1
1,"tensor([0.0192, 0.9808])",1
1,"tensor([0.0258, 0.9742])",1
1,"tensor([0.0163, 0.9837])",1
1,"tensor([0.0406, 0.9594])",1
1,"tensor([0.0428, 0.9572])",1
1,"tensor([0.0239, 0.9761])",1
1,"tensor([0.0330, 0.9670])",1
1,"tensor([0.0110, 0.9890])",1
1,"tensor([0.0386, 0.9614])",1
1,"tensor([0.0105, 0.9895])",1
1,"tensor([0.0205, 0.9795])",1
1,"tensor([0.0476, 0.9524])",1
1,"tensor([0.0022, 0.9978])",1
1,"tensor([0.0288, 0.9712])",1
1,"tensor([0.0248, 0.9752])",1
1,"tensor([0.2836, 0.7164])",1
1,"tensor([0.0572, 0.9428])",1
0,"tensor([0.9913, 0.0087])",1
0,"tensor([0.8577, 0.1423])",1
1,"tensor([0.3819, 0.6181])",1
1,"tensor([0.1225, 0.8775])",1
1,"tensor([0.0191, 0.9809])",1
1,"tensor([0.1004, 0.8996])",1
1,"tensor([0.0915, 0.9085])",1
1,"tensor([0.1572, 0.8428])",1
1,"tensor([0.0309, 0.9691])",1
1,"tensor([0.0074, 0.9926])",1
1,"tensor([0.0128, 0.9872])",1
1,"tensor([0.0817, 0.9183])",1
1,"tensor([0.0659, 0.9341])",1
1,"tensor([0.2519, 0.7481])",1
1,"tensor([0.0378, 0.9622])",1
1,"tensor([0.0188, 0.9812])",1
1,"tensor([0.0818, 0.9182])",1
1,"tensor([0.0513, 0.9487])",1
1,"tensor([0.0063, 0.9937])",1
1,"tensor([0.0322, 0.9678])",1
1,"tensor([0.0193, 0.9807])",1
1,"tensor([0.0027, 0.9973])",1
1,"tensor([0.0231, 0.9769])",1
1,"tensor([0.2078, 0.7922])",1
1,"tensor([0.2816, 0.7184])",1
1,"tensor([0.0420, 0.9580])",1
1,"tensor([0.0162, 0.9838])",1
1,"tensor([0.0202, 0.9798])",1
1,"tensor([0.0144, 0.9856])",1
1,"tensor([0.0177, 0.9823])",1
1,"tensor([0.0310, 0.9690])",1
1,"tensor([0.0980, 0.9020])",1
1,"tensor([0.4621, 0.5379])",1
1,"tensor([0.0229, 0.9771])",1
1,"tensor([0.0534, 0.9466])",1
1,"tensor([0.0201, 0.9799])",1
0,"tensor([0.8997, 0.1003])",1
1,"tensor([0.2228, 0.7772])",1
1,"tensor([0.0311, 0.9689])",1
1,"tensor([0.0036, 0.9964])",1
1,"tensor([0.0079, 0.9921])",1
1,"tensor([0.0031, 0.9969])",1
1,"tensor([0.3592, 0.6408])",1
1,"tensor([0.2562, 0.7438])",1
1,"tensor([0.0244, 0.9756])",1
1,"tensor([0.0685, 0.9315])",1
1,"tensor([0.4009, 0.5991])",1
1,"tensor([0.2129, 0.7871])",1
1,"tensor([0.0078, 0.9922])",1
1,"tensor([0.0044, 0.9956])",1
1,"tensor([0.0555, 0.9445])",1
1,"tensor([0.0221, 0.9779])",1
1,"tensor([0.0136, 0.9864])",1
1,"tensor([0.0992, 0.9008])",1
1,"tensor([0.1299, 0.8701])",1
1,"tensor([0.3962, 0.6038])",1
1,"tensor([0.0022, 0.9978])",1
1,"tensor([0.0353, 0.9647])",1
1,"tensor([0.0874, 0.9126])",1
1,"tensor([0.0673, 0.9327])",1
1,"tensor([0.1630, 0.8370])",1
1,"tensor([0.3975, 0.6025])",1
1,"tensor([0.0108, 0.9892])",1
1,"tensor([0.1943, 0.8057])",1
1,"tensor([0.0479, 0.9521])",1
1,"tensor([0.0220, 0.9780])",1
1,"tensor([0.0502, 0.9498])",1
1,"tensor([0.0665, 0.9335])",1
1,"tensor([0.0261, 0.9739])",1
1,"tensor([0.0327, 0.9673])",1
1,"tensor([0.0590, 0.9410])",1
1,"tensor([0.0268, 0.9732])",1
1,"tensor([0.0118, 0.9882])",1
1,"tensor([0.1839, 0.8161])",1
1,"tensor([0.0137, 0.9863])",1
1,"tensor([0.0067, 0.9933])",1
1,"tensor([0.0424, 0.9576])",1
1,"tensor([0.1225, 0.8775])",1
1,"tensor([0.0328, 0.9672])",1
1,"tensor([0.0369, 0.9631])",1
1,"tensor([0.0013, 0.9987])",1
1,"tensor([0.4075, 0.5925])",1
1,"tensor([0.3244, 0.6756])",1
1,"tensor([0.1803, 0.8197])",1
1,"tensor([0.0371, 0.9629])",1
1,"tensor([0.0027, 0.9973])",1
1,"tensor([0.0603, 0.9397])",1
1,"tensor([0.0292, 0.9708])",1
0,"tensor([0.9905, 0.0095])",1
1,"tensor([0.0378, 0.9622])",1
1,"tensor([0.0561, 0.9439])",1
0,"tensor([0.7811, 0.2189])",1
1,"tensor([0.0046, 0.9954])",1
1,"tensor([0.0128, 0.9872])",1
1,"tensor([0.2488, 0.7512])",1
0,"tensor([0.9277, 0.0723])",1
1,"tensor([0.0087, 0.9913])",1
1,"tensor([0.0040, 0.9960])",1
0,"tensor([0.8792, 0.1208])",1
1,"tensor([0.0031, 0.9969])",1
1,"tensor([0.0356, 0.9644])",1
1,"tensor([0.0037, 0.9963])",1
0,"tensor([0.7031, 0.2969])",1
1,"tensor([0.0326, 0.9674])",1
0,"tensor([0.7556, 0.2444])",1
1,"tensor([0.4468, 0.5532])",1
1,"tensor([0.0124, 0.9876])",1
1,"tensor([0.1033, 0.8967])",1
1,"tensor([0.0176, 0.9824])",1
1,"tensor([0.0155, 0.9845])",1
1,"tensor([0.0111, 0.9889])",1
0,"tensor([0.7257, 0.2743])",1
0,"tensor([0.6037, 0.3963])",1
1,"tensor([0.0512, 0.9488])",1
1,"tensor([0.0078, 0.9922])",1
1,"tensor([0.1242, 0.8758])",1
1,"tensor([0.0409, 0.9591])",1
1,"tensor([0.0044, 0.9956])",1
1,"tensor([0.4501, 0.5499])",1
1,"tensor([0.0201, 0.9799])",1
1,"tensor([0.2292, 0.7708])",1
1,"tensor([0.0633, 0.9367])",1
1,"tensor([0.0012, 0.9988])",1
1,"tensor([0.1011, 0.8989])",1
1,"tensor([0.0793, 0.9207])",1
1,"tensor([0.0628, 0.9372])",1
1,"tensor([0.2288, 0.7712])",1
1,"tensor([0.3976, 0.6024])",1
1,"tensor([0.1616, 0.8384])",1
1,"tensor([0.1321, 0.8679])",1
1,"tensor([0.1315, 0.8685])",1
1,"tensor([0.0875, 0.9125])",1
1,"tensor([0.0141, 0.9859])",1
1,"tensor([0.0466, 0.9534])",1
1,"tensor([0.1279, 0.8721])",1
1,"tensor([0.3957, 0.6043])",1
1,"tensor([0.0450, 0.9550])",1
1,"tensor([0.2645, 0.7355])",1
1,"tensor([0.0112, 0.9888])",1
1,"tensor([0.1255, 0.8745])",1
1,"tensor([0.0437, 0.9563])",1
1,"tensor([0.0794, 0.9206])",1
0,"tensor([0.5313, 0.4687])",1
1,"tensor([0.0138, 0.9862])",1
1,"tensor([0.0024, 0.9976])",1
1,"tensor([0.0067, 0.9933])",1
1,"tensor([0.0647, 0.9353])",1
1,"tensor([0.0203, 0.9797])",1
1,"tensor([0.3547, 0.6453])",1
1,"tensor([0.0099, 0.9901])",1
1,"tensor([0.0190, 0.9810])",1
1,"tensor([5.0961e-04, 9.9949e-01])",1
1,"tensor([0.1314, 0.8686])",1
1,"tensor([0.0406, 0.9594])",1
1,"tensor([0.0502, 0.9498])",1
1,"tensor([0.0073, 0.9927])",1
1,"tensor([0.0216, 0.9784])",1
1,"tensor([0.0235, 0.9765])",1
1,"tensor([0.0273, 0.9727])",1
1,"tensor([0.0613, 0.9387])",1
1,"tensor([0.0458, 0.9542])",1
1,"tensor([0.2132, 0.7868])",1
1,"tensor([0.0547, 0.9453])",1
1,"tensor([0.0269, 0.9731])",1
1,"tensor([0.0105, 0.9895])",1
1,"tensor([0.0900, 0.9100])",1
1,"tensor([0.0579, 0.9421])",1
1,"tensor([0.0456, 0.9544])",1
1,"tensor([0.0068, 0.9932])",1
1,"tensor([0.0568, 0.9433])",1
1,"tensor([0.0049, 0.9951])",1
1,"tensor([0.0678, 0.9322])",1
1,"tensor([0.0534, 0.9466])",1
0,"tensor([0.8736, 0.1264])",1
1,"tensor([0.0312, 0.9688])",1
1,"tensor([0.2348, 0.7652])",1
1,"tensor([0.0636, 0.9364])",1
1,"tensor([0.2402, 0.7598])",1
1,"tensor([0.0087, 0.9913])",1
1,"tensor([0.0101, 0.9899])",1
1,"tensor([0.0302, 0.9698])",1
1,"tensor([0.0407, 0.9593])",1
1,"tensor([0.0042, 0.9958])",1
1,"tensor([0.1845, 0.8155])",1
1,"tensor([0.0077, 0.9923])",1
0,"tensor([0.8966, 0.1034])",1
1,"tensor([0.1287, 0.8713])",1
1,"tensor([0.0076, 0.9924])",1
1,"tensor([0.0447, 0.9553])",1
1,"tensor([0.1229, 0.8771])",1
1,"tensor([0.1913, 0.8087])",1
1,"tensor([0.0952, 0.9048])",1
1,"tensor([0.0079, 0.9921])",1
1,"tensor([0.0543, 0.9457])",1
1,"tensor([0.0617, 0.9383])",1
1,"tensor([0.0369, 0.9631])",1
1,"tensor([0.0027, 0.9973])",1
1,"tensor([0.1244, 0.8756])",1
1,"tensor([0.1829, 0.8171])",1
1,"tensor([0.0218, 0.9782])",1
1,"tensor([0.0168, 0.9832])",1
1,"tensor([0.0958, 0.9042])",1
1,"tensor([0.0190, 0.9810])",1
1,"tensor([0.0343, 0.9657])",1
1,"tensor([0.0016, 0.9984])",1
1,"tensor([0.0104, 0.9896])",1
1,"tensor([0.0791, 0.9209])",1
0,"tensor([0.5735, 0.4265])",1
1,"tensor([0.0065, 0.9935])",1
1,"tensor([0.0916, 0.9084])",1
1,"tensor([0.3700, 0.6300])",1
1,"tensor([0.0942, 0.9058])",1
1,"tensor([0.0026, 0.9974])",1
1,"tensor([0.0334, 0.9666])",1
1,"tensor([0.0624, 0.9376])",1
1,"tensor([0.0084, 0.9916])",1
1,"tensor([0.1429, 0.8571])",1
1,"tensor([0.0995, 0.9005])",1
0,"tensor([0.5855, 0.4145])",1
1,"tensor([0.4565, 0.5435])",1
1,"tensor([0.0032, 0.9968])",1
1,"tensor([0.0212, 0.9788])",1
0,"tensor([0.6182, 0.3818])",1
1,"tensor([0.0079, 0.9921])",1
1,"tensor([0.0142, 0.9858])",1
1,"tensor([0.0369, 0.9631])",1
1,"tensor([0.2753, 0.7247])",1
1,"tensor([0.0753, 0.9247])",1
0,"tensor([0.9123, 0.0877])",1
1,"tensor([6.6062e-04, 9.9934e-01])",1
1,"tensor([0.2836, 0.7164])",1
1,"tensor([0.0133, 0.9867])",1
1,"tensor([0.1029, 0.8971])",1
1,"tensor([0.1941, 0.8059])",1
1,"tensor([0.0244, 0.9756])",1
1,"tensor([0.0046, 0.9954])",1
0,"tensor([0.6762, 0.3238])",1
1,"tensor([0.0448, 0.9552])",1
0,"tensor([0.5054, 0.4946])",1
1,"tensor([0.4979, 0.5021])",1
1,"tensor([0.1138, 0.8862])",1
1,"tensor([0.2517, 0.7483])",1
1,"tensor([0.3978, 0.6022])",1
1,"tensor([0.0526, 0.9474])",1
1,"tensor([0.0289, 0.9711])",1
1,"tensor([0.0547, 0.9453])",1
1,"tensor([0.0041, 0.9959])",1
1,"tensor([0.2656, 0.7344])",1
1,"tensor([0.0275, 0.9725])",1
1,"tensor([0.0251, 0.9749])",1
1,"tensor([0.0039, 0.9961])",1
1,"tensor([0.0013, 0.9987])",1
1,"tensor([0.0030, 0.9970])",1
1,"tensor([0.0515, 0.9485])",1
1,"tensor([0.0060, 0.9940])",1
1,"tensor([0.0258, 0.9742])",1
0,"tensor([0.9312, 0.0688])",1
1,"tensor([0.4361, 0.5639])",1
1,"tensor([0.0142, 0.9858])",1
1,"tensor([0.2635, 0.7365])",1
1,"tensor([0.0660, 0.9340])",1
1,"tensor([0.2311, 0.7689])",1
1,"tensor([0.0452, 0.9548])",1
1,"tensor([0.2379, 0.7621])",1
1,"tensor([0.0125, 0.9875])",1
1,"tensor([0.0245, 0.9755])",1
1,"tensor([0.0407, 0.9593])",1
1,"tensor([0.0026, 0.9974])",1
1,"tensor([0.0497, 0.9503])",1
1,"tensor([0.0056, 0.9944])",1
1,"tensor([0.2136, 0.7864])",1
1,"tensor([0.0146, 0.9854])",1
1,"tensor([0.1303, 0.8697])",1
1,"tensor([0.1962, 0.8038])",1
1,"tensor([0.0149, 0.9851])",1
1,"tensor([0.4918, 0.5082])",1
1,"tensor([3.8308e-04, 9.9962e-01])",1
1,"tensor([0.0182, 0.9818])",1
1,"tensor([0.1198, 0.8802])",1
1,"tensor([0.0781, 0.9219])",1
1,"tensor([0.0071, 0.9929])",1
1,"tensor([0.0501, 0.9499])",1
1,"tensor([0.0558, 0.9442])",1
0,"tensor([0.7649, 0.2351])",1
1,"tensor([0.0308, 0.9692])",1
1,"tensor([0.0031, 0.9969])",1
1,"tensor([9.7838e-05, 9.9990e-01])",1
1,"tensor([0.1831, 0.8169])",1
1,"tensor([0.4558, 0.5442])",1
1,"tensor([0.0429, 0.9571])",1
1,"tensor([0.0134, 0.9866])",1
0,"tensor([0.9000, 0.1000])",1
1,"tensor([0.0084, 0.9916])",1
1,"tensor([0.0041, 0.9959])",1
1,"tensor([0.0501, 0.9499])",1
1,"tensor([0.0265, 0.9735])",1
1,"tensor([0.1004, 0.8996])",1
1,"tensor([0.0284, 0.9716])",1
1,"tensor([0.0029, 0.9971])",1
1,"tensor([0.0978, 0.9022])",1
1,"tensor([0.0026, 0.9974])",1
0,"tensor([0.6597, 0.3403])",1
1,"tensor([0.0157, 0.9843])",1
1,"tensor([0.1943, 0.8057])",1
1,"tensor([0.0218, 0.9782])",1
1,"tensor([0.0120, 0.9880])",1
1,"tensor([6.5510e-04, 9.9934e-01])",1
1,"tensor([0.0340, 0.9660])",1
1,"tensor([0.0469, 0.9531])",1
1,"tensor([0.1526, 0.8474])",1
1,"tensor([0.1394, 0.8606])",1
1,"tensor([0.0072, 0.9928])",1
1,"tensor([0.0317, 0.9683])",1
1,"tensor([0.4721, 0.5279])",1
1,"tensor([0.0622, 0.9378])",1
1,"tensor([0.1373, 0.8627])",1
1,"tensor([0.0240, 0.9760])",1
1,"tensor([0.0188, 0.9812])",1
0,"tensor([0.5083, 0.4917])",1
1,"tensor([0.0280, 0.9720])",1
1,"tensor([0.1583, 0.8417])",1
1,"tensor([0.1099, 0.8901])",1
1,"tensor([0.0048, 0.9952])",1
1,"tensor([0.2233, 0.7767])",1
1,"tensor([0.1003, 0.8997])",1
1,"tensor([0.0077, 0.9923])",1
1,"tensor([0.0224, 0.9776])",1
1,"tensor([0.1203, 0.8797])",1
1,"tensor([0.0450, 0.9550])",1
1,"tensor([0.0922, 0.9078])",1
1,"tensor([0.1125, 0.8875])",1
1,"tensor([0.1273, 0.8727])",1
0,"tensor([0.9549, 0.0451])",1
1,"tensor([0.0741, 0.9259])",1
1,"tensor([0.0061, 0.9939])",1
1,"tensor([0.4165, 0.5835])",1
1,"tensor([0.1642, 0.8358])",1
0,"tensor([0.9259, 0.0741])",1
0,"tensor([0.9620, 0.0380])",1
1,"tensor([0.0239, 0.9761])",1
1,"tensor([0.0100, 0.9900])",1
1,"tensor([0.0626, 0.9374])",1
1,"tensor([0.2649, 0.7351])",1
1,"tensor([0.0975, 0.9025])",1
1,"tensor([0.0422, 0.9578])",1
1,"tensor([0.0965, 0.9035])",1
1,"tensor([6.6221e-04, 9.9934e-01])",1
1,"tensor([0.0175, 0.9825])",1
1,"tensor([0.0342, 0.9658])",1
0,"tensor([0.6672, 0.3328])",1
1,"tensor([0.0516, 0.9484])",1
1,"tensor([0.0168, 0.9832])",1
1,"tensor([4.6867e-04, 9.9953e-01])",1
0,"tensor([0.5096, 0.4904])",1
1,"tensor([0.0351, 0.9649])",1
1,"tensor([0.0151, 0.9849])",1
1,"tensor([0.0494, 0.9506])",1
1,"tensor([0.4454, 0.5546])",1
1,"tensor([0.0055, 0.9945])",1
1,"tensor([0.0135, 0.9865])",1
1,"tensor([0.0975, 0.9025])",1
1,"tensor([0.1233, 0.8767])",1
1,"tensor([0.1920, 0.8080])",1
1,"tensor([0.2106, 0.7894])",1
1,"tensor([0.0923, 0.9077])",1
1,"tensor([0.2292, 0.7708])",1
1,"tensor([0.0761, 0.9239])",1
1,"tensor([0.1498, 0.8502])",1
1,"tensor([0.1405, 0.8595])",1
1,"tensor([0.0038, 0.9962])",1
1,"tensor([0.0112, 0.9888])",1
1,"tensor([0.0762, 0.9238])",1
1,"tensor([0.0685, 0.9315])",1
1,"tensor([0.0493, 0.9507])",1
1,"tensor([0.0610, 0.9390])",1
1,"tensor([0.2189, 0.7811])",1
1,"tensor([0.1120, 0.8880])",1
1,"tensor([0.0082, 0.9918])",1
1,"tensor([0.0154, 0.9846])",1
1,"tensor([0.0089, 0.9911])",1
1,"tensor([0.0011, 0.9989])",1
1,"tensor([0.2953, 0.7047])",1
1,"tensor([0.0019, 0.9981])",1
1,"tensor([0.1047, 0.8953])",1
1,"tensor([0.0034, 0.9966])",1
1,"tensor([0.2623, 0.7377])",1
1,"tensor([0.2753, 0.7247])",1
1,"tensor([0.0797, 0.9203])",1
1,"tensor([0.0365, 0.9635])",1
1,"tensor([0.1588, 0.8412])",1
1,"tensor([0.0033, 0.9967])",1
1,"tensor([0.0168, 0.9832])",1
1,"tensor([0.0978, 0.9022])",1
1,"tensor([0.1380, 0.8620])",1
1,"tensor([0.2281, 0.7719])",1
1,"tensor([0.1154, 0.8846])",1
1,"tensor([0.0529, 0.9471])",1
1,"tensor([0.0110, 0.9890])",1
1,"tensor([0.1271, 0.8729])",1
1,"tensor([0.2046, 0.7954])",1
0,"tensor([0.6521, 0.3479])",1
1,"tensor([0.0235, 0.9765])",1
1,"tensor([0.0325, 0.9675])",1
1,"tensor([0.0070, 0.9930])",1
0,"tensor([0.7204, 0.2796])",1
1,"tensor([0.1943, 0.8057])",1
1,"tensor([0.0078, 0.9922])",1
1,"tensor([0.0257, 0.9743])",1
1,"tensor([0.0333, 0.9667])",1
1,"tensor([0.0018, 0.9982])",1
1,"tensor([0.0532, 0.9468])",1
1,"tensor([0.0097, 0.9903])",1
1,"tensor([0.0375, 0.9625])",1
1,"tensor([0.0062, 0.9938])",1
1,"tensor([0.0361, 0.9639])",1
1,"tensor([0.1745, 0.8255])",1
1,"tensor([0.0922, 0.9078])",1
1,"tensor([0.0997, 0.9003])",1
1,"tensor([0.0098, 0.9902])",1
1,"tensor([0.0335, 0.9665])",1
1,"tensor([0.0599, 0.9401])",1
1,"tensor([0.0534, 0.9466])",1
1,"tensor([0.0305, 0.9695])",1
1,"tensor([0.4259, 0.5741])",1
1,"tensor([0.1327, 0.8673])",1
1,"tensor([0.0248, 0.9752])",1
1,"tensor([0.0956, 0.9044])",1
1,"tensor([5.1560e-04, 9.9948e-01])",1
1,"tensor([0.0380, 0.9620])",1
1,"tensor([0.0857, 0.9143])",1
1,"tensor([0.1973, 0.8027])",1
1,"tensor([0.0573, 0.9427])",1
1,"tensor([0.0172, 0.9828])",1
1,"tensor([0.0133, 0.9867])",1
1,"tensor([0.0502, 0.9498])",1
1,"tensor([0.0746, 0.9254])",1
0,"tensor([0.8151, 0.1849])",1
1,"tensor([0.0868, 0.9132])",1
1,"tensor([0.0195, 0.9805])",1
1,"tensor([0.0158, 0.9842])",1
1,"tensor([0.0537, 0.9463])",1
0,"tensor([0.7339, 0.2661])",1
1,"tensor([0.0218, 0.9782])",1
