Prediction,Logits,TrueLabels
0,"tensor([0.6232, 0.3768])",0
0,"tensor([0.7370, 0.2630])",0
0,"tensor([0.9304, 0.0696])",0
0,"tensor([0.8560, 0.1440])",0
0,"tensor([0.8233, 0.1767])",0
0,"tensor([0.6869, 0.3131])",0
0,"tensor([0.6405, 0.3595])",0
0,"tensor([0.5510, 0.4490])",0
0,"tensor([0.9579, 0.0421])",0
0,"tensor([0.5905, 0.4095])",0
0,"tensor([0.9703, 0.0297])",0
0,"tensor([0.5840, 0.4160])",0
0,"tensor([0.8138, 0.1862])",0
0,"tensor([0.6584, 0.3416])",0
0,"tensor([0.7742, 0.2258])",0
0,"tensor([0.9858, 0.0142])",0
0,"tensor([0.8498, 0.1502])",0
0,"tensor([0.9573, 0.0427])",0
1,"tensor([0.4155, 0.5845])",0
0,"tensor([0.6156, 0.3844])",0
0,"tensor([0.9025, 0.0975])",0
0,"tensor([0.9880, 0.0120])",0
0,"tensor([0.9794, 0.0206])",0
1,"tensor([0.2706, 0.7294])",0
0,"tensor([0.5489, 0.4511])",0
0,"tensor([0.9454, 0.0546])",0
0,"tensor([0.7122, 0.2878])",0
0,"tensor([0.7220, 0.2780])",0
0,"tensor([0.5966, 0.4034])",0
0,"tensor([0.9552, 0.0448])",0
0,"tensor([0.7762, 0.2238])",0
1,"tensor([0.4941, 0.5059])",0
0,"tensor([0.9965, 0.0035])",0
0,"tensor([0.8982, 0.1018])",0
0,"tensor([0.7472, 0.2528])",0
0,"tensor([0.8630, 0.1370])",0
0,"tensor([0.6321, 0.3679])",0
0,"tensor([0.9169, 0.0831])",0
0,"tensor([0.9932, 0.0068])",0
0,"tensor([0.9811, 0.0189])",0
1,"tensor([0.1404, 0.8596])",0
0,"tensor([0.9909, 0.0091])",0
0,"tensor([0.7715, 0.2285])",0
0,"tensor([0.6257, 0.3743])",0
1,"tensor([0.1171, 0.8829])",0
0,"tensor([0.7049, 0.2951])",0
0,"tensor([0.8045, 0.1955])",0
0,"tensor([0.9489, 0.0511])",0
0,"tensor([0.9131, 0.0869])",0
0,"tensor([0.6768, 0.3232])",0
0,"tensor([0.5810, 0.4190])",0
0,"tensor([0.9779, 0.0221])",0
0,"tensor([0.5207, 0.4793])",0
0,"tensor([0.9113, 0.0887])",0
0,"tensor([0.9406, 0.0594])",0
0,"tensor([0.9963, 0.0037])",0
0,"tensor([0.9892, 0.0108])",0
0,"tensor([0.6665, 0.3335])",0
0,"tensor([0.8639, 0.1361])",0
0,"tensor([0.9954, 0.0046])",0
0,"tensor([0.7717, 0.2283])",0
0,"tensor([0.6790, 0.3210])",0
0,"tensor([0.9368, 0.0632])",0
0,"tensor([0.9967, 0.0033])",0
1,"tensor([0.1255, 0.8745])",0
0,"tensor([0.9274, 0.0726])",0
0,"tensor([0.9120, 0.0880])",0
0,"tensor([0.9265, 0.0735])",0
0,"tensor([0.8335, 0.1665])",0
0,"tensor([0.9947, 0.0053])",0
0,"tensor([0.5765, 0.4235])",0
0,"tensor([0.5114, 0.4886])",0
0,"tensor([0.9102, 0.0898])",0
1,"tensor([0.0501, 0.9499])",1
0,"tensor([0.5818, 0.4182])",1
1,"tensor([0.2580, 0.7420])",1
0,"tensor([0.6027, 0.3973])",1
1,"tensor([0.1190, 0.8810])",1
1,"tensor([0.4831, 0.5169])",1
1,"tensor([0.0381, 0.9619])",1
1,"tensor([0.0437, 0.9563])",1
1,"tensor([0.0359, 0.9641])",1
0,"tensor([0.9162, 0.0838])",1
0,"tensor([0.9027, 0.0973])",1
1,"tensor([0.0872, 0.9128])",1
1,"tensor([0.2265, 0.7735])",1
0,"tensor([0.5136, 0.4864])",1
1,"tensor([0.1509, 0.8491])",1
1,"tensor([0.0445, 0.9555])",1
1,"tensor([0.2532, 0.7468])",1
0,"tensor([0.6693, 0.3307])",1
0,"tensor([0.5743, 0.4257])",1
1,"tensor([0.4017, 0.5983])",1
1,"tensor([0.3907, 0.6093])",1
1,"tensor([0.1205, 0.8795])",1
1,"tensor([0.2710, 0.7290])",1
0,"tensor([0.7068, 0.2932])",1
1,"tensor([0.0443, 0.9557])",1
1,"tensor([0.0531, 0.9469])",1
1,"tensor([0.1573, 0.8427])",1
1,"tensor([0.0824, 0.9176])",1
1,"tensor([0.2466, 0.7534])",1
1,"tensor([0.1930, 0.8070])",1
1,"tensor([0.1379, 0.8621])",1
1,"tensor([0.0121, 0.9879])",1
0,"tensor([0.9062, 0.0938])",1
1,"tensor([0.3369, 0.6631])",1
1,"tensor([0.0083, 0.9917])",1
0,"tensor([0.8873, 0.1127])",1
0,"tensor([0.9655, 0.0345])",1
0,"tensor([0.7818, 0.2182])",1
1,"tensor([0.2812, 0.7188])",1
0,"tensor([0.9446, 0.0554])",1
1,"tensor([0.0842, 0.9158])",1
1,"tensor([0.0180, 0.9820])",1
1,"tensor([0.3089, 0.6911])",1
1,"tensor([0.3986, 0.6014])",1
1,"tensor([0.0622, 0.9378])",1
0,"tensor([0.8317, 0.1683])",1
1,"tensor([0.0614, 0.9386])",1
1,"tensor([0.3447, 0.6553])",1
1,"tensor([0.0198, 0.9802])",1
1,"tensor([0.1075, 0.8925])",1
1,"tensor([0.0091, 0.9909])",1
1,"tensor([0.3259, 0.6741])",1
1,"tensor([0.2370, 0.7630])",1
0,"tensor([0.7069, 0.2931])",1
1,"tensor([0.2677, 0.7323])",1
1,"tensor([0.3249, 0.6751])",1
0,"tensor([0.8346, 0.1654])",1
1,"tensor([0.1673, 0.8327])",1
1,"tensor([0.4595, 0.5405])",1
1,"tensor([0.0639, 0.9361])",1
1,"tensor([0.2854, 0.7146])",1
1,"tensor([0.2861, 0.7139])",1
1,"tensor([0.0798, 0.9202])",1
1,"tensor([0.0600, 0.9400])",1
1,"tensor([0.0993, 0.9007])",1
1,"tensor([0.1079, 0.8921])",1
0,"tensor([0.5499, 0.4501])",1
1,"tensor([0.1294, 0.8706])",1
1,"tensor([0.2020, 0.7980])",1
1,"tensor([0.0305, 0.9695])",1
1,"tensor([0.2981, 0.7019])",1
1,"tensor([0.0289, 0.9711])",1
0,"tensor([0.9802, 0.0198])",1
1,"tensor([0.0532, 0.9468])",1
1,"tensor([0.4975, 0.5025])",1
1,"tensor([0.0279, 0.9721])",1
1,"tensor([0.0570, 0.9430])",1
0,"tensor([0.7308, 0.2692])",1
1,"tensor([0.0520, 0.9480])",1
1,"tensor([0.2917, 0.7083])",1
1,"tensor([0.1455, 0.8545])",1
0,"tensor([0.7815, 0.2185])",1
0,"tensor([0.6341, 0.3659])",1
1,"tensor([0.0422, 0.9578])",1
1,"tensor([0.1228, 0.8772])",1
0,"tensor([0.5141, 0.4859])",1
1,"tensor([0.0411, 0.9589])",1
1,"tensor([0.0129, 0.9871])",1
0,"tensor([0.5103, 0.4897])",1
1,"tensor([0.0108, 0.9892])",1
1,"tensor([0.0437, 0.9563])",1
1,"tensor([0.4335, 0.5665])",1
1,"tensor([0.3261, 0.6739])",1
1,"tensor([0.0127, 0.9873])",1
1,"tensor([0.3476, 0.6524])",1
1,"tensor([0.0719, 0.9281])",1
1,"tensor([0.0895, 0.9105])",1
1,"tensor([0.0708, 0.9292])",1
1,"tensor([0.0194, 0.9806])",1
0,"tensor([0.6165, 0.3835])",1
1,"tensor([0.0214, 0.9786])",1
1,"tensor([0.1639, 0.8361])",1
1,"tensor([0.2160, 0.7840])",1
1,"tensor([0.2188, 0.7812])",1
1,"tensor([0.2029, 0.7971])",1
1,"tensor([0.3552, 0.6448])",1
1,"tensor([0.0020, 0.9980])",1
1,"tensor([0.2972, 0.7028])",1
0,"tensor([0.8809, 0.1191])",1
1,"tensor([0.0269, 0.9731])",1
1,"tensor([0.0064, 0.9936])",1
1,"tensor([0.0192, 0.9808])",1
1,"tensor([0.3123, 0.6877])",1
1,"tensor([0.1259, 0.8741])",1
1,"tensor([0.0325, 0.9675])",1
1,"tensor([0.0479, 0.9521])",1
1,"tensor([0.2992, 0.7008])",1
1,"tensor([0.1445, 0.8555])",1
1,"tensor([0.2571, 0.7429])",1
1,"tensor([0.2302, 0.7698])",1
0,"tensor([0.9537, 0.0463])",1
0,"tensor([0.5000, 0.5000])",1
1,"tensor([0.2205, 0.7795])",1
1,"tensor([0.1464, 0.8536])",1
1,"tensor([0.0756, 0.9244])",1
1,"tensor([0.3863, 0.6137])",1
0,"tensor([0.6522, 0.3478])",1
1,"tensor([0.2994, 0.7006])",1
1,"tensor([0.1800, 0.8200])",1
1,"tensor([0.4314, 0.5686])",1
1,"tensor([0.1249, 0.8751])",1
1,"tensor([0.0073, 0.9927])",1
1,"tensor([0.4040, 0.5960])",1
1,"tensor([0.0076, 0.9924])",1
1,"tensor([0.0618, 0.9382])",1
1,"tensor([0.0265, 0.9735])",1
1,"tensor([0.2480, 0.7520])",1
1,"tensor([0.0152, 0.9848])",1
1,"tensor([0.3192, 0.6808])",1
1,"tensor([0.4864, 0.5136])",1
1,"tensor([0.0170, 0.9830])",1
1,"tensor([0.1139, 0.8861])",1
1,"tensor([0.0133, 0.9867])",1
0,"tensor([0.9177, 0.0823])",1
0,"tensor([0.9906, 0.0094])",1
0,"tensor([0.7457, 0.2543])",1
0,"tensor([0.5674, 0.4326])",1
1,"tensor([0.1686, 0.8314])",1
1,"tensor([0.0255, 0.9745])",1
0,"tensor([0.5876, 0.4124])",1
1,"tensor([0.2414, 0.7586])",1
1,"tensor([0.1517, 0.8483])",1
1,"tensor([0.2800, 0.7200])",1
1,"tensor([0.3556, 0.6444])",1
1,"tensor([0.1168, 0.8832])",1
1,"tensor([0.3509, 0.6491])",1
0,"tensor([0.5358, 0.4642])",1
1,"tensor([0.0597, 0.9403])",1
1,"tensor([0.1143, 0.8857])",1
1,"tensor([0.4105, 0.5895])",1
1,"tensor([0.3018, 0.6982])",1
0,"tensor([0.7904, 0.2096])",1
1,"tensor([0.1559, 0.8441])",1
1,"tensor([0.0633, 0.9367])",1
1,"tensor([0.1965, 0.8035])",1
1,"tensor([0.0483, 0.9517])",1
1,"tensor([0.3010, 0.6990])",1
1,"tensor([0.1015, 0.8985])",1
0,"tensor([0.5407, 0.4593])",1
1,"tensor([0.0881, 0.9119])",1
1,"tensor([0.1070, 0.8930])",1
1,"tensor([0.2937, 0.7063])",1
1,"tensor([0.0038, 0.9962])",1
0,"tensor([0.5000, 0.5000])",1
1,"tensor([0.2442, 0.7558])",1
1,"tensor([0.1080, 0.8920])",1
1,"tensor([0.1100, 0.8900])",1
0,"tensor([0.5245, 0.4755])",1
1,"tensor([0.2003, 0.7997])",1
1,"tensor([0.4686, 0.5314])",1
1,"tensor([0.0448, 0.9552])",1
1,"tensor([0.0286, 0.9714])",1
1,"tensor([0.1047, 0.8953])",1
1,"tensor([0.2637, 0.7363])",1
1,"tensor([0.3401, 0.6599])",1
1,"tensor([0.1098, 0.8902])",1
0,"tensor([0.6425, 0.3575])",1
1,"tensor([0.0051, 0.9949])",1
1,"tensor([0.1244, 0.8756])",1
1,"tensor([0.1325, 0.8675])",1
1,"tensor([0.4893, 0.5107])",1
1,"tensor([0.3007, 0.6993])",1
1,"tensor([0.0771, 0.9229])",1
1,"tensor([0.4605, 0.5395])",1
1,"tensor([0.1773, 0.8227])",1
1,"tensor([0.2084, 0.7916])",1
0,"tensor([0.8091, 0.1909])",1
1,"tensor([0.3291, 0.6709])",1
1,"tensor([0.1511, 0.8489])",1
0,"tensor([0.5004, 0.4996])",1
1,"tensor([0.0026, 0.9974])",1
1,"tensor([0.2387, 0.7613])",1
1,"tensor([0.0666, 0.9334])",1
1,"tensor([0.4470, 0.5530])",1
0,"tensor([0.5618, 0.4382])",1
1,"tensor([0.0903, 0.9097])",1
0,"tensor([0.6654, 0.3346])",1
1,"tensor([0.1837, 0.8163])",1
1,"tensor([0.0384, 0.9616])",1
1,"tensor([0.1522, 0.8478])",1
1,"tensor([0.3620, 0.6380])",1
0,"tensor([0.6006, 0.3994])",1
0,"tensor([0.7483, 0.2517])",1
1,"tensor([0.0674, 0.9326])",1
1,"tensor([0.0894, 0.9106])",1
1,"tensor([0.2001, 0.7999])",1
1,"tensor([0.2834, 0.7166])",1
1,"tensor([0.0184, 0.9816])",1
1,"tensor([0.1433, 0.8567])",1
1,"tensor([0.0121, 0.9879])",1
1,"tensor([0.0944, 0.9056])",1
0,"tensor([0.6023, 0.3977])",1
1,"tensor([0.0412, 0.9588])",1
1,"tensor([0.1343, 0.8657])",1
0,"tensor([0.5008, 0.4992])",1
1,"tensor([0.4308, 0.5692])",1
1,"tensor([0.0440, 0.9560])",1
1,"tensor([0.0852, 0.9148])",1
1,"tensor([0.0454, 0.9546])",1
1,"tensor([0.0786, 0.9214])",1
0,"tensor([0.5935, 0.4065])",1
0,"tensor([0.5658, 0.4342])",1
0,"tensor([0.5273, 0.4727])",1
1,"tensor([0.2764, 0.7236])",1
0,"tensor([0.9572, 0.0428])",1
1,"tensor([0.1448, 0.8552])",1
1,"tensor([9.6378e-04, 9.9904e-01])",1
1,"tensor([0.1177, 0.8823])",1
1,"tensor([0.0245, 0.9755])",1
0,"tensor([0.7811, 0.2189])",1
1,"tensor([0.0330, 0.9670])",1
1,"tensor([0.4403, 0.5597])",1
0,"tensor([0.5806, 0.4194])",1
1,"tensor([0.2501, 0.7499])",1
0,"tensor([0.5244, 0.4756])",1
0,"tensor([0.9744, 0.0256])",1
1,"tensor([0.1587, 0.8413])",1
1,"tensor([0.4837, 0.5163])",1
1,"tensor([0.0431, 0.9569])",1
1,"tensor([0.3251, 0.6749])",1
1,"tensor([0.3746, 0.6254])",1
1,"tensor([0.1246, 0.8754])",1
1,"tensor([0.0218, 0.9782])",1
1,"tensor([0.4991, 0.5009])",1
1,"tensor([0.0995, 0.9005])",1
0,"tensor([0.9831, 0.0169])",1
1,"tensor([0.1455, 0.8545])",1
0,"tensor([0.8269, 0.1731])",1
0,"tensor([0.6337, 0.3663])",1
1,"tensor([0.0258, 0.9742])",1
1,"tensor([0.4504, 0.5496])",1
0,"tensor([0.6749, 0.3251])",1
1,"tensor([0.0333, 0.9667])",1
1,"tensor([0.3192, 0.6808])",1
1,"tensor([0.2548, 0.7452])",1
1,"tensor([0.1722, 0.8278])",1
1,"tensor([0.0579, 0.9421])",1
0,"tensor([0.6717, 0.3283])",1
1,"tensor([0.0710, 0.9290])",1
0,"tensor([0.5183, 0.4817])",1
1,"tensor([0.1705, 0.8295])",1
1,"tensor([0.2152, 0.7848])",1
1,"tensor([0.2889, 0.7111])",1
0,"tensor([0.5287, 0.4713])",1
1,"tensor([0.4906, 0.5094])",1
1,"tensor([0.4418, 0.5582])",1
1,"tensor([0.1884, 0.8116])",1
1,"tensor([0.2051, 0.7949])",1
0,"tensor([0.7370, 0.2630])",1
1,"tensor([0.4689, 0.5311])",1
0,"tensor([0.8097, 0.1903])",1
1,"tensor([0.0226, 0.9774])",1
1,"tensor([0.1993, 0.8007])",1
0,"tensor([0.6825, 0.3175])",1
1,"tensor([0.0575, 0.9425])",1
0,"tensor([0.7077, 0.2923])",1
1,"tensor([0.2297, 0.7703])",1
1,"tensor([0.2051, 0.7949])",1
1,"tensor([0.1146, 0.8854])",1
1,"tensor([0.1281, 0.8719])",1
1,"tensor([0.0170, 0.9830])",1
1,"tensor([0.4664, 0.5336])",1
1,"tensor([0.2782, 0.7218])",1
1,"tensor([0.1437, 0.8563])",1
1,"tensor([0.0035, 0.9965])",1
1,"tensor([0.2590, 0.7410])",1
1,"tensor([0.2582, 0.7418])",1
1,"tensor([0.0254, 0.9746])",1
1,"tensor([0.0916, 0.9084])",1
1,"tensor([0.2523, 0.7477])",1
1,"tensor([0.0486, 0.9514])",1
1,"tensor([0.1357, 0.8643])",1
0,"tensor([0.7109, 0.2891])",1
1,"tensor([0.0305, 0.9695])",1
0,"tensor([0.9024, 0.0976])",1
1,"tensor([0.0945, 0.9055])",1
1,"tensor([0.4627, 0.5373])",1
0,"tensor([0.5792, 0.4208])",1
0,"tensor([0.7887, 0.2113])",1
0,"tensor([0.6891, 0.3109])",1
1,"tensor([0.0541, 0.9459])",1
0,"tensor([0.5220, 0.4780])",1
1,"tensor([0.3652, 0.6348])",1
1,"tensor([0.0813, 0.9187])",1
1,"tensor([0.4262, 0.5738])",1
1,"tensor([0.0444, 0.9556])",1
0,"tensor([0.7716, 0.2284])",1
0,"tensor([0.5404, 0.4596])",1
1,"tensor([0.0975, 0.9025])",1
1,"tensor([0.3425, 0.6575])",1
1,"tensor([0.3579, 0.6421])",1
0,"tensor([0.6300, 0.3700])",1
1,"tensor([0.1307, 0.8693])",1
1,"tensor([0.2910, 0.7090])",1
1,"tensor([0.1302, 0.8698])",1
1,"tensor([0.0600, 0.9400])",1
1,"tensor([0.4580, 0.5420])",1
1,"tensor([0.1159, 0.8841])",1
0,"tensor([0.9027, 0.0973])",1
1,"tensor([0.3095, 0.6905])",1
1,"tensor([0.0154, 0.9846])",1
1,"tensor([0.1595, 0.8405])",1
1,"tensor([0.1664, 0.8336])",1
1,"tensor([0.1541, 0.8459])",1
0,"tensor([0.9255, 0.0745])",1
0,"tensor([0.7761, 0.2239])",1
1,"tensor([0.1681, 0.8319])",1
1,"tensor([0.0135, 0.9865])",1
1,"tensor([0.1860, 0.8140])",1
1,"tensor([0.2491, 0.7509])",1
1,"tensor([0.3235, 0.6765])",1
0,"tensor([0.5687, 0.4313])",1
0,"tensor([0.9347, 0.0653])",1
1,"tensor([0.0324, 0.9676])",1
1,"tensor([0.3436, 0.6564])",1
1,"tensor([0.0028, 0.9972])",1
1,"tensor([0.3383, 0.6617])",1
1,"tensor([0.0028, 0.9972])",1
1,"tensor([0.0679, 0.9321])",1
1,"tensor([0.1891, 0.8109])",1
1,"tensor([0.4716, 0.5284])",1
1,"tensor([0.0024, 0.9976])",1
1,"tensor([0.1818, 0.8182])",1
0,"tensor([0.5643, 0.4357])",1
1,"tensor([0.2253, 0.7747])",1
1,"tensor([0.3757, 0.6243])",1
1,"tensor([0.3450, 0.6550])",1
1,"tensor([0.0475, 0.9525])",1
1,"tensor([0.2216, 0.7784])",1
0,"tensor([0.7288, 0.2712])",1
1,"tensor([0.0692, 0.9308])",1
0,"tensor([0.6528, 0.3472])",1
0,"tensor([0.7114, 0.2886])",1
1,"tensor([0.1131, 0.8869])",1
1,"tensor([0.1212, 0.8788])",1
0,"tensor([0.6006, 0.3994])",1
0,"tensor([0.8724, 0.1276])",1
0,"tensor([0.7638, 0.2362])",1
1,"tensor([0.2363, 0.7637])",1
0,"tensor([0.7914, 0.2086])",1
0,"tensor([0.6766, 0.3234])",1
0,"tensor([0.9118, 0.0882])",1
1,"tensor([0.0358, 0.9642])",1
0,"tensor([0.6064, 0.3936])",1
1,"tensor([0.1964, 0.8036])",1
1,"tensor([0.0133, 0.9867])",1
1,"tensor([0.4617, 0.5383])",1
1,"tensor([0.0420, 0.9580])",1
0,"tensor([0.6919, 0.3081])",1
0,"tensor([0.8844, 0.1156])",1
1,"tensor([0.0981, 0.9019])",1
1,"tensor([0.0923, 0.9077])",1
0,"tensor([0.5717, 0.4283])",1
1,"tensor([0.2421, 0.7579])",1
1,"tensor([0.4472, 0.5528])",1
1,"tensor([0.0649, 0.9351])",1
1,"tensor([0.0963, 0.9037])",1
1,"tensor([0.0660, 0.9340])",1
0,"tensor([0.5571, 0.4429])",1
1,"tensor([0.1256, 0.8744])",1
1,"tensor([0.3691, 0.6309])",1
1,"tensor([0.1801, 0.8199])",1
1,"tensor([0.0906, 0.9094])",1
1,"tensor([0.0293, 0.9707])",1
1,"tensor([0.0063, 0.9937])",1
1,"tensor([0.1909, 0.8091])",1
1,"tensor([0.4421, 0.5579])",1
1,"tensor([0.0187, 0.9813])",1
1,"tensor([0.1585, 0.8415])",1
0,"tensor([0.9009, 0.0991])",1
1,"tensor([0.3224, 0.6776])",1
1,"tensor([0.2610, 0.7390])",1
1,"tensor([0.0273, 0.9727])",1
0,"tensor([0.7364, 0.2636])",1
1,"tensor([0.1197, 0.8803])",1
1,"tensor([0.0817, 0.9183])",1
1,"tensor([0.0400, 0.9600])",1
1,"tensor([0.2015, 0.7985])",1
1,"tensor([0.1473, 0.8527])",1
0,"tensor([0.8765, 0.1235])",1
1,"tensor([0.3928, 0.6072])",1
0,"tensor([0.7133, 0.2867])",1
1,"tensor([0.0503, 0.9497])",1
1,"tensor([0.0443, 0.9557])",1
1,"tensor([0.3267, 0.6733])",1
1,"tensor([0.1661, 0.8339])",1
0,"tensor([0.9314, 0.0686])",1
1,"tensor([0.0407, 0.9593])",1
0,"tensor([0.6271, 0.3729])",1
1,"tensor([0.3693, 0.6307])",1
1,"tensor([0.4482, 0.5518])",1
1,"tensor([0.4133, 0.5867])",1
1,"tensor([0.1883, 0.8117])",1
1,"tensor([0.0861, 0.9139])",1
1,"tensor([0.2824, 0.7176])",1
1,"tensor([0.0242, 0.9758])",1
1,"tensor([0.2250, 0.7750])",1
1,"tensor([0.2404, 0.7596])",1
1,"tensor([0.1634, 0.8366])",1
1,"tensor([0.0634, 0.9366])",1
1,"tensor([0.3013, 0.6987])",1
1,"tensor([0.1376, 0.8624])",1
1,"tensor([0.1895, 0.8105])",1
1,"tensor([0.0401, 0.9599])",1
0,"tensor([0.8875, 0.1125])",1
1,"tensor([0.4389, 0.5611])",1
1,"tensor([0.4070, 0.5930])",1
1,"tensor([0.1323, 0.8677])",1
1,"tensor([0.1512, 0.8488])",1
1,"tensor([0.1017, 0.8983])",1
0,"tensor([0.5123, 0.4877])",1
1,"tensor([0.1445, 0.8555])",1
1,"tensor([0.3479, 0.6521])",1
1,"tensor([0.2386, 0.7614])",1
0,"tensor([0.7764, 0.2236])",1
1,"tensor([0.0318, 0.9682])",1
1,"tensor([0.4904, 0.5096])",1
1,"tensor([0.0769, 0.9231])",1
1,"tensor([0.0119, 0.9881])",1
1,"tensor([0.0799, 0.9201])",1
1,"tensor([0.0413, 0.9587])",1
0,"tensor([0.7776, 0.2224])",1
1,"tensor([0.2820, 0.7180])",1
1,"tensor([0.1575, 0.8425])",1
1,"tensor([0.2612, 0.7388])",1
1,"tensor([0.1493, 0.8507])",1
1,"tensor([0.4233, 0.5767])",1
1,"tensor([0.4259, 0.5741])",1
1,"tensor([0.1071, 0.8929])",1
1,"tensor([0.0792, 0.9208])",1
1,"tensor([0.1592, 0.8408])",1
1,"tensor([0.4590, 0.5410])",1
1,"tensor([0.3207, 0.6793])",1
1,"tensor([0.2880, 0.7120])",1
0,"tensor([0.7778, 0.2222])",1
1,"tensor([0.2723, 0.7277])",1
0,"tensor([0.8510, 0.1490])",1
0,"tensor([0.5645, 0.4355])",1
1,"tensor([0.2197, 0.7803])",1
1,"tensor([0.1081, 0.8919])",1
1,"tensor([0.4254, 0.5746])",1
0,"tensor([0.8207, 0.1793])",1
0,"tensor([0.5788, 0.4212])",1
1,"tensor([0.0497, 0.9503])",1
1,"tensor([0.0198, 0.9802])",1
0,"tensor([0.5266, 0.4734])",1
1,"tensor([0.0849, 0.9151])",1
1,"tensor([0.0330, 0.9670])",1
1,"tensor([0.3594, 0.6406])",1
1,"tensor([0.1379, 0.8621])",1
1,"tensor([0.4839, 0.5161])",1
0,"tensor([0.7314, 0.2686])",1
1,"tensor([0.2549, 0.7451])",1
1,"tensor([0.0222, 0.9778])",1
1,"tensor([0.0153, 0.9847])",1
1,"tensor([0.1865, 0.8135])",1
0,"tensor([0.8207, 0.1793])",1
1,"tensor([0.4775, 0.5225])",1
0,"tensor([0.8573, 0.1427])",1
1,"tensor([0.2630, 0.7370])",1
1,"tensor([0.1418, 0.8582])",1
1,"tensor([0.0240, 0.9760])",1
0,"tensor([0.9589, 0.0411])",1
0,"tensor([0.6650, 0.3350])",1
1,"tensor([0.0181, 0.9819])",1
1,"tensor([0.1567, 0.8433])",1
1,"tensor([0.1399, 0.8601])",1
1,"tensor([0.0325, 0.9675])",1
1,"tensor([0.1036, 0.8964])",1
1,"tensor([0.0527, 0.9473])",1
0,"tensor([0.7784, 0.2216])",1
1,"tensor([0.0434, 0.9566])",1
1,"tensor([0.0258, 0.9742])",1
1,"tensor([0.0337, 0.9663])",1
0,"tensor([0.7397, 0.2603])",1
1,"tensor([0.1746, 0.8254])",1
1,"tensor([0.0370, 0.9630])",1
0,"tensor([0.9269, 0.0731])",1
1,"tensor([0.0233, 0.9767])",1
1,"tensor([0.0729, 0.9271])",1
1,"tensor([0.2684, 0.7316])",1
1,"tensor([0.3102, 0.6898])",1
0,"tensor([0.8334, 0.1666])",1
1,"tensor([0.1168, 0.8832])",1
0,"tensor([0.8325, 0.1675])",1
1,"tensor([0.3233, 0.6767])",1
1,"tensor([0.1457, 0.8543])",1
1,"tensor([0.2251, 0.7749])",1
1,"tensor([0.3296, 0.6704])",1
0,"tensor([0.8628, 0.1372])",1
1,"tensor([0.2068, 0.7932])",1
1,"tensor([0.0808, 0.9192])",1
1,"tensor([0.4470, 0.5530])",1
1,"tensor([0.0127, 0.9873])",1
1,"tensor([0.2001, 0.7999])",1
1,"tensor([0.0312, 0.9688])",1
0,"tensor([0.5049, 0.4951])",1
1,"tensor([0.0197, 0.9803])",1
1,"tensor([0.3869, 0.6131])",1
1,"tensor([0.1502, 0.8498])",1
1,"tensor([0.4767, 0.5233])",1
1,"tensor([0.3438, 0.6562])",1
1,"tensor([0.4452, 0.5548])",1
1,"tensor([0.1168, 0.8832])",1
1,"tensor([0.0246, 0.9754])",1
0,"tensor([0.8519, 0.1481])",1
1,"tensor([0.0126, 0.9874])",1
0,"tensor([0.7407, 0.2593])",1
1,"tensor([0.2607, 0.7393])",1
1,"tensor([0.1372, 0.8628])",1
1,"tensor([0.1379, 0.8621])",1
1,"tensor([0.0038, 0.9962])",1
1,"tensor([0.1788, 0.8212])",1
0,"tensor([0.5120, 0.4880])",1
0,"tensor([0.5642, 0.4358])",1
1,"tensor([0.0673, 0.9327])",1
1,"tensor([0.2114, 0.7886])",1
0,"tensor([0.7686, 0.2314])",1
1,"tensor([0.0037, 0.9963])",1
1,"tensor([0.4761, 0.5239])",1
1,"tensor([0.0072, 0.9928])",1
1,"tensor([0.1445, 0.8555])",1
1,"tensor([0.1021, 0.8979])",1
1,"tensor([0.0894, 0.9106])",1
1,"tensor([0.3818, 0.6182])",1
1,"tensor([0.1167, 0.8833])",1
1,"tensor([0.2288, 0.7712])",1
1,"tensor([0.0630, 0.9370])",1
1,"tensor([0.3646, 0.6354])",1
1,"tensor([0.0890, 0.9110])",1
1,"tensor([0.3050, 0.6950])",1
1,"tensor([0.0778, 0.9222])",1
1,"tensor([0.0261, 0.9739])",1
1,"tensor([0.0087, 0.9913])",1
1,"tensor([0.2308, 0.7692])",1
1,"tensor([0.2204, 0.7796])",1
0,"tensor([0.6813, 0.3187])",1
1,"tensor([0.0573, 0.9427])",1
1,"tensor([0.0137, 0.9863])",1
1,"tensor([0.3144, 0.6856])",1
1,"tensor([0.0148, 0.9852])",1
1,"tensor([0.4308, 0.5692])",1
1,"tensor([0.1376, 0.8624])",1
1,"tensor([0.0817, 0.9183])",1
1,"tensor([0.0810, 0.9190])",1
1,"tensor([0.1675, 0.8325])",1
1,"tensor([0.0432, 0.9568])",1
1,"tensor([0.0223, 0.9777])",1
0,"tensor([0.5064, 0.4936])",1
1,"tensor([0.1547, 0.8453])",1
0,"tensor([0.8651, 0.1349])",1
1,"tensor([0.0749, 0.9251])",1
1,"tensor([0.1268, 0.8732])",1
1,"tensor([0.0086, 0.9914])",1
1,"tensor([0.1056, 0.8944])",1
1,"tensor([0.0745, 0.9255])",1
1,"tensor([0.1938, 0.8062])",1
1,"tensor([0.2071, 0.7929])",1
1,"tensor([0.0166, 0.9834])",1
1,"tensor([0.3434, 0.6566])",1
1,"tensor([0.2269, 0.7731])",1
1,"tensor([0.1119, 0.8881])",1
